"date","Open","High","Low","Close","Volume","Adjusted"
2019-06-24,51.6399993896484,51.9850006103516,50.4500007629395,50.6100006103516,354300,50.6100006103516
2019-06-25,50.6199989318848,50.6549987792969,47.7700004577637,48.2200012207031,875000,48.2200012207031
2019-06-26,48.5800018310547,49.310001373291,47.8699989318848,47.8800010681152,688800,47.8800010681152
2019-06-27,47.9900016784668,49.7999992370605,47.8199996948242,49.6300010681152,636800,49.6300010681152
2019-06-28,49.9199981689453,50.2599983215332,49.1300010681152,50.2000007629395,1148600,50.2000007629395
2019-07-01,51,51.3199996948242,50.0800018310547,51.3199996948242,751800,51.3199996948242
2019-07-02,51.0099983215332,52.0999984741211,51.0099983215332,51.9500007629395,728800,51.9500007629395
2019-07-03,51.9900016784668,52.6699981689453,51.6699981689453,51.8600006103516,1278000,51.8600006103516
2019-07-05,51.3400001525879,51.9799995422363,50.7000007629395,51.8600006103516,492800,51.8600006103516
2019-07-08,51.5900001525879,51.6100006103516,50.7200012207031,50.7799987792969,400300,50.7799987792969
2019-07-09,50.4599990844727,50.75,49.8300018310547,50.1599998474121,584800,50.1599998474121
2019-07-10,50.4199981689453,50.9300003051758,49.2900009155273,49.5,577000,49.5
2019-07-11,49.6199989318848,50.060001373291,48.9099998474121,49.5200004577637,524600,49.5200004577637
2019-07-12,49.689998626709,50.4799995422363,48.8300018310547,50.1500015258789,544300,50.1500015258789
2019-07-15,49.8400001525879,50.439998626709,49.3199996948242,49.9300003051758,643300,49.9300003051758
2019-07-16,49.7299995422363,49.7299995422363,48.3800010681152,49.2299995422363,809100,49.2299995422363
2019-07-17,49.189998626709,50.4799995422363,49.1300010681152,49.9199981689453,577900,49.9199981689453
2019-07-18,49.7400016784668,50.0699996948242,49.060001373291,49.7799987792969,392200,49.7799987792969
2019-07-19,50.0099983215332,50.3800010681152,48.2000007629395,48.2599983215332,402300,48.2599983215332
2019-07-22,48.4300003051758,49.7000007629395,48.3400001525879,49.2999992370605,396400,49.2999992370605
2019-07-23,49.5,49.9099998474121,48.4799995422363,49.5699996948242,912500,49.5699996948242
2019-07-24,49.7200012207031,51.439998626709,49.2360000610352,51.4199981689453,522300,51.4199981689453
2019-07-25,51.1500015258789,52.1100006103516,50.3300018310547,51.4300003051758,528400,51.4300003051758
2019-07-26,51.7999992370605,53.1500015258789,51.5849990844727,52.9799995422363,603200,52.9799995422363
2019-07-29,52.7900009155273,53.0900001525879,50.4500007629395,52.1300010681152,761500,52.1300010681152
2019-07-30,51.8400001525879,53.1800003051758,51.3699989318848,51.7400016784668,1293300,51.7400016784668
2019-07-31,53.9099998474121,56.0999984741211,51.0800018310547,53.310001373291,2571100,53.310001373291
2019-08-01,53.3800010681152,53.8450012207031,51.5999984741211,52.0499992370605,1088300,52.0499992370605
2019-08-02,51.8400001525879,53.0400009155273,51.4210014343262,52.6599998474121,813900,52.6599998474121
2019-08-05,51.3499984741211,51.5299987792969,49.5900001525879,50.7299995422363,1041900,50.7299995422363
2019-08-06,51.2900009155273,52.1349983215332,50.1399993896484,50.2799987792969,867100,50.2799987792969
2019-08-07,49.75,51.3300018310547,49.5499992370605,50.4199981689453,2673200,50.4199981689453
2019-08-08,50.8300018310547,52.0200004577637,50.5499992370605,51.5900001525879,1175800,51.5900001525879
2019-08-09,51.2900009155273,52.8600006103516,50.8899993896484,52.3499984741211,1065900,52.3499984741211
2019-08-12,52.1599998474121,53.3800010681152,51.3800010681152,52.7099990844727,1310300,52.7099990844727
2019-08-13,52.7000007629395,53.7220001220703,52.3300018310547,53.4799995422363,716800,53.4799995422363
2019-08-14,52.5800018310547,52.5800018310547,50.0099983215332,50.4199981689453,971800,50.4199981689453
2019-08-15,50.4599990844727,51.3199996948242,49.7700004577637,50.4199981689453,643000,50.4199981689453
2019-08-16,50.7400016784668,51.1450004577637,50.2200012207031,50.6399993896484,443900,50.6399993896484
2019-08-19,52.6399993896484,52.6399993896484,51.439998626709,52.4099998474121,1387000,52.4099998474121
2019-08-20,52.3899993896484,54.3199996948242,51.9589996337891,54.0800018310547,751300,54.0800018310547
2019-08-21,54.4599990844727,57.4700012207031,53.8600006103516,56.7099990844727,1439300,56.7099990844727
2019-08-22,57.2099990844727,58.3699989318848,56.9049987792969,58.060001373291,1213000,58.060001373291
2019-08-23,58.0499992370605,58.9500007629395,56.7200012207031,57.060001373291,1635100,57.060001373291
2019-08-26,57.6300010681152,57.8400001525879,56.2599983215332,57.310001373291,488300,57.310001373291
2019-08-27,57.7799987792969,58.4799995422363,56.6199989318848,56.9700012207031,581900,56.9700012207031
2019-08-28,56.5,57.4900016784668,55.9500007629395,57.2200012207031,555800,57.2200012207031
2019-08-29,57.6399993896484,58.6860008239746,57.6399993896484,58.310001373291,600600,58.310001373291
2019-08-30,58.6500015258789,58.6500015258789,56.9650001525879,57.7700004577637,574300,57.7700004577637
2019-09-03,57.1599998474121,57.7000007629395,55.9300003051758,56.0999984741211,621600,56.0999984741211
2019-09-04,56.6100006103516,57.4900016784668,56.1300010681152,57.4500007629395,938000,57.4500007629395
2019-09-05,56.2999992370605,56.4000015258789,53.560001373291,55.2000007629395,5139400,55.2000007629395
2019-09-06,55.5,55.5400009155273,53.8499984741211,54.2700004577637,1983800,54.2700004577637
2019-09-09,54.3499984741211,54.4599990844727,52.4099998474121,52.7000007629395,2020800,52.7000007629395
2019-09-10,52.1699981689453,52.4099998474121,49.8699989318848,51.7200012207031,1507500,51.7200012207031
2019-09-11,52.1699981689453,52.8400001525879,51.3499984741211,51.7900009155273,1060800,51.7900009155273
2019-09-12,52.0699996948242,53.0200004577637,51.9199981689453,52.3699989318848,916900,52.3699989318848
2019-09-13,52.2299995422363,52.7000007629395,51.2299995422363,51.7900009155273,642500,51.7900009155273
2019-09-16,51.4700012207031,52.4000015258789,51.2299995422363,51.8899993896484,520500,51.8899993896484
2019-09-17,52.0800018310547,52.6599998474121,51.060001373291,52.4099998474121,687600,52.4099998474121
2019-09-18,52.2599983215332,52.6800003051758,51.4099998474121,52.3499984741211,677300,52.3499984741211
2019-09-19,52.2400016784668,52.6500015258789,51.1199989318848,51.7900009155273,913800,51.7900009155273
2019-09-20,52.1100006103516,52.560001373291,51.1699981689453,51.8899993896484,1426200,51.8899993896484
2019-09-23,51.7999992370605,52.0900001525879,51.310001373291,51.6699981689453,530300,51.6699981689453
2019-09-24,51.9199981689453,52.3300018310547,49.2799987792969,49.5800018310547,1112900,49.5800018310547
2019-09-25,49.689998626709,50.6300010681152,48.1500015258789,50.2999992370605,606200,50.2999992370605
2019-09-26,50.2400016784668,50.6100006103516,49.4900016784668,50.310001373291,450300,50.310001373291
2019-09-27,50.6599998474121,50.8699989318848,48.5499992370605,49.0099983215332,1296600,49.0099983215332
2019-09-30,48.939998626709,49.625,48.4000015258789,49.3699989318848,1090200,49.3699989318848
2019-10-01,49.5400009155273,50.2299995422363,49.1699981689453,49.3300018310547,627700,49.3300018310547
2019-10-02,49.0299987792969,49.0299987792969,47.0099983215332,47.6300010681152,1454200,47.6300010681152
2019-10-03,47.3499984741211,47.7949981689453,46.2150001525879,47.7000007629395,919200,47.7000007629395
2019-10-04,48.1699981689453,48.7700004577637,47.7400016784668,48.2999992370605,679300,48.2999992370605
2019-10-07,48.1699981689453,49.5699996948242,48.1699981689453,49.1599998474121,820500,49.1599998474121
2019-10-08,48.7700004577637,49.4949989318848,47.8300018310547,48.2599983215332,904600,48.2599983215332
2019-10-09,48.7599983215332,49.7700004577637,48.5,49.0800018310547,302300,49.0800018310547
2019-10-10,48.8800010681152,49.5200004577637,48.4799995422363,48.8300018310547,359300,48.8300018310547
2019-10-11,49.5900001525879,49.9500007629395,49.189998626709,49.4199981689453,574500,49.4199981689453
2019-10-14,49.189998626709,49.3800010681152,48.7999992370605,49.1699981689453,496700,49.1699981689453
2019-10-15,49.2400016784668,50.2299995422363,49.0800018310547,49.75,354400,49.75
2019-10-16,49.4799995422363,49.4799995422363,46.1599998474121,46.2000007629395,1136900,46.2000007629395
2019-10-17,46.3800010681152,46.7200012207031,45.3400001525879,45.6300010681152,1175800,45.6300010681152
2019-10-18,45.5900001525879,45.7099990844727,43.25,44.7400016784668,1701300,44.7400016784668
2019-10-21,45.0699996948242,45.5299987792969,44.7999992370605,45.3800010681152,950800,45.3800010681152
2019-10-22,45.6599998474121,45.9599990844727,42.5699996948242,42.6699981689453,1493000,42.6699981689453
2019-10-23,42.5,43.6650009155273,41.810001373291,43.1399993896484,1515800,43.1399993896484
2019-10-24,43.5400009155273,45.2200012207031,43.2999992370605,45.1199989318848,1424000,45.1199989318848
2019-10-25,46.1199989318848,46.4300003051758,45.1500015258789,46.189998626709,819500,46.189998626709
2019-10-28,46.6100006103516,46.6500015258789,45.7200012207031,46.2000007629395,638200,46.2000007629395
2019-10-29,46.0999984741211,46.5,45,45.0200004577637,509200,45.0200004577637
2019-10-30,45.3600006103516,45.6699981689453,44.7400016784668,45.4300003051758,665400,45.4300003051758
2019-10-31,48.0900001525879,48.8300018310547,46.7299995422363,48.25,4780100,48.25
2019-11-01,48.25,49.7700004577637,47.7299995422363,49.5099983215332,3195100,49.5099983215332
2019-11-04,49.7000007629395,50.2099990844727,48.9099998474121,49.7799987792969,17695700,49.7799987792969
2019-11-05,49.5800018310547,50.1800003051758,48.9700012207031,50,2963500,50
2019-11-06,49.8199996948242,50.3400001525879,49.5,50.3199996948242,1311800,50.3199996948242
2019-11-07,50.5800018310547,51.5699996948242,49.7999992370605,50.0299987792969,2533600,50.0299987792969
2019-11-08,52.4599990844727,55.6199989318848,51.9599990844727,55.1399993896484,2289200,55.1399993896484
2019-11-11,54.4300003051758,55,53.689998626709,54,1206400,54
2019-11-12,53.8300018310547,55.1599998474121,53.6599998474121,55.1199989318848,1136200,55.1199989318848
2019-11-13,53.0200004577637,54.2299995422363,52.9199981689453,53.6500015258789,5531800,53.6500015258789
2019-11-14,53.5200004577637,55.4599990844727,53.2200012207031,55.0800018310547,4491600,55.0800018310547
2019-11-15,55.3899993896484,56.6399993896484,54.75,56.5400009155273,1529600,56.5400009155273
2019-11-18,56.3199996948242,58.2000007629395,55.6800003051758,57.689998626709,1909000,57.689998626709
2019-11-19,58.1800003051758,59,57.7799987792969,58.6599998474121,1092800,58.6599998474121
2019-11-20,58.4000015258789,59.7599983215332,58.1699981689453,58.9300003051758,1273200,58.9300003051758
2019-11-21,58.7599983215332,59.189998626709,57.4700012207031,57.5699996948242,1048700,57.5699996948242
2019-11-22,57.810001373291,58.6599998474121,57.3899993896484,58.3699989318848,1107900,58.3699989318848
2019-11-25,58.8600006103516,59.7299995422363,58.5849990844727,59.6399993896484,745500,59.6399993896484
2019-11-26,59.9000015258789,60.2599983215332,59.3300018310547,60.0499992370605,658800,60.0499992370605
2019-11-27,60.310001373291,60.689998626709,59.8800010681152,60.5299987792969,390100,60.5299987792969
2019-11-29,60.2200012207031,61.1500015258789,60.0099983215332,60.3600006103516,251600,60.3600006103516
2019-12-02,60.3899993896484,60.5999984741211,59.060001373291,60.3699989318848,1066700,60.3699989318848
2019-12-03,59.9000015258789,61.7299995422363,59.5299987792969,61.5699996948242,1188500,61.5699996948242
2019-12-04,62.0400009155273,62.0400009155273,61.0699996948242,61.5900001525879,640300,61.5900001525879
2019-12-05,61.8199996948242,62.2200012207031,61.3199996948242,61.939998626709,839500,61.939998626709
2019-12-06,62.2099990844727,62.8300018310547,61.8600006103516,62.4700012207031,615900,62.4700012207031
2019-12-09,62.3499984741211,62.939998626709,61.6699981689453,61.75,456000,61.75
2019-12-10,61.4700012207031,62.3300018310547,61.4700012207031,61.9799995422363,423800,61.9799995422363
2019-12-11,62.1599998474121,62.2700004577637,61.375,62.0400009155273,369300,62.0400009155273
2019-12-12,61.8199996948242,62.5999984741211,61.310001373291,61.5699996948242,598000,61.5699996948242
2019-12-13,61.4700012207031,62.5099983215332,61.3199996948242,62.5099983215332,819800,62.5099983215332
2019-12-16,62.8400001525879,63.810001373291,62.3400001525879,63.2000007629395,655200,63.2000007629395
2019-12-17,63.0499992370605,63.6279983520508,62.5099983215332,63.1699981689453,518300,63.1699981689453
2019-12-18,63.3800010681152,65.0599975585938,63.3499984741211,64.4000015258789,672000,64.4000015258789
2019-12-19,64.3300018310547,65.2900009155273,64.0500030517578,65.0299987792969,566600,65.0299987792969
2019-12-20,65.5899963378906,65.8499984741211,64.8099975585938,65.7200012207031,1574100,65.7200012207031
2019-12-23,65.8499984741211,66.6900024414062,65.7399978637695,66.4700012207031,389600,66.4700012207031
2019-12-24,66.620002746582,67.2600021362305,65.7900009155273,66.7300033569336,339300,66.7300033569336
2019-12-26,66.8499984741211,68.0100021362305,66.8199996948242,67.8300018310547,717100,67.8300018310547
2019-12-27,68.0699996948242,68.3539962768555,67,67.8499984741211,488000,67.8499984741211
2019-12-30,68.0100021362305,68.2699966430664,66.4400024414062,68.0100021362305,431400,68.0100021362305
2019-12-31,67.5599975585938,68.629997253418,67.25,67.879997253418,889300,67.879997253418
2020-01-02,68.4300003051758,70.0199966430664,68.0169982910156,70.0199966430664,1294000,70.0199966430664
2020-01-03,68.8399963378906,70.0500030517578,68.7300033569336,69.5100021362305,672600,69.5100021362305
2020-01-06,68.870002746582,70.4000015258789,68.7200012207031,69.4100036621094,1529300,69.4100036621094
2020-01-07,69.5699996948242,70.5999984741211,69.25,70.1100006103516,774200,70.1100006103516
2020-01-08,69.7699966430664,70.7799987792969,69.7699966430664,70.379997253418,1448700,70.379997253418
2020-01-09,71.0800018310547,71.6699981689453,70.0899963378906,71.4800033569336,1152500,71.4800033569336
2020-01-10,71.8199996948242,71.9000015258789,70.5500030517578,71.4899978637695,1002300,71.4899978637695
2020-01-13,72,73.2300033569336,71.4899978637695,72.5999984741211,845900,72.5999984741211
2020-01-14,72.4700012207031,72.8300018310547,71.7399978637695,72.4499969482422,604000,72.4499969482422
2020-01-15,72.6800003051758,73.7900009155273,72.3399963378906,73.3499984741211,660600,73.3499984741211
2020-01-16,73.5,73.9499969482422,72.6399993896484,72.8199996948242,1024100,72.8199996948242
2020-01-17,73.3000030517578,73.5,72.1900024414062,72.7300033569336,698700,72.7300033569336
2020-01-21,72.1800003051758,73.0899963378906,71.6900024414062,72.2200012207031,725200,72.2200012207031
2020-01-22,72.8600006103516,73.4000015258789,72.5,72.5,957800,72.5
2020-01-23,72.4499969482422,74.0199966430664,72.379997253418,72.5800018310547,1065300,72.5800018310547
2020-01-24,73.4000015258789,73.4100036621094,71.4000015258789,71.5800018310547,1275000,71.5800018310547
2020-01-27,69.7099990844727,72.4550018310547,69.1800003051758,71.4800033569336,1049500,71.4800033569336
2020-01-28,72.3399963378906,73.2600021362305,71.8300018310547,72.870002746582,2287600,72.870002746582
2020-01-29,73.4700012207031,74.5599975585938,72.620002746582,72.6900024414062,1670500,72.6900024414062
2020-01-30,72.5500030517578,74.9499969482422,72.4899978637695,74.8300018310547,529500,74.8300018310547
2020-01-31,74.629997253418,74.7600021362305,72.9100036621094,73.2900009155273,656300,73.2900009155273
2020-02-03,73.4800033569336,75.9100036621094,73.4800033569336,75.0500030517578,1004500,75.0500030517578
2020-02-04,76.2099990844727,77.9899978637695,75.6699981689453,77.8899993896484,1127000,77.8899993896484
2020-02-05,78.8600006103516,79.1100006103516,73.120002746582,73.4300003051758,2505500,73.4300003051758
2020-02-06,65.3899993896484,66.75,63.6080017089844,65.879997253418,3959100,65.879997253418
2020-02-07,65.5800018310547,67.4899978637695,65.2799987792969,66.9100036621094,1582500,66.9100036621094
2020-02-10,66.6999969482422,69.629997253418,66.6999969482422,69.0899963378906,1465500,69.0899963378906
2020-02-11,69.5800018310547,70.4100036621094,68.4000015258789,68.5299987792969,825000,68.5299987792969
2020-02-12,69.1100006103516,69.9199981689453,67.2600021362305,69.8199996948242,617100,69.8199996948242
2020-02-13,69.5500030517578,72.6100006103516,69.4250030517578,72.370002746582,1123100,72.370002746582
2020-02-14,72.7099990844727,74.0999984741211,72.3099975585938,73.6800003051758,956700,73.6800003051758
2020-02-18,73.3499984741211,74.2699966430664,73.1699981689453,74.120002746582,1017600,74.120002746582
2020-02-19,75.1900024414062,75.9300003051758,74.870002746582,75.5,3597000,75.5
2020-02-20,75.1900024414062,76.6800003051758,74.0749969482422,75.1999969482422,2552000,75.1999969482422
2020-02-21,74.9899978637695,75.0500030517578,73.620002746582,74.9499969482422,1188800,74.9499969482422
2020-02-24,72,74.9550018310547,71.4400024414062,74.0500030517578,1539000,74.0500030517578
2020-02-25,74.1900024414062,75.3499984741211,72.4800033569336,73.0899963378906,1761900,73.0899963378906
2020-02-26,73.4899978637695,75,72.1800003051758,73.8399963378906,1098600,73.8399963378906
2020-02-27,71.9899978637695,74.620002746582,71.3899993896484,72.4400024414062,1955500,72.4400024414062
2020-02-28,70.3300018310547,71.2699966430664,67.6800003051758,70.7300033569336,3248400,70.7300033569336
2020-03-02,71.5999984741211,74.4449996948242,70.2600021362305,74.2099990844727,2283500,74.2099990844727
2020-03-03,74.1999969482422,75.0699996948242,68.6600036621094,69.4700012207031,1596300,69.4700012207031
2020-03-04,70.9700012207031,72.4899978637695,69.7050018310547,71.9400024414062,1034700,71.9400024414062
2020-03-05,70.1900024414062,71.8600006103516,67.4100036621094,68.4100036621094,1620200,68.4100036621094
2020-03-06,66.9300003051758,67.620002746582,63.8800010681152,66.3199996948242,1211900,66.3199996948242
2020-03-09,60.3400001525879,62.9039993286133,58.2900009155273,61.9099998474121,2012600,61.9099998474121
2020-03-10,63.5499992370605,63.5499992370605,59.3899993896484,62.8300018310547,1331300,62.8300018310547
2020-03-11,60.9599990844727,62.2999992370605,55.4599990844727,56.6300010681152,1780100,56.6300010681152
2020-03-12,50.5,52.6599998474121,47.5800018310547,48.6199989318848,2390700,48.6199989318848
2020-03-13,51.5299987792969,55.3650016784668,48.3800010681152,55.0499992370605,1847400,55.0499992370605
2020-03-16,49,49.6500015258789,45.810001373291,47.560001373291,2207400,47.560001373291
2020-03-17,48.439998626709,49.2700004577637,44.3800010681152,49.0499992370605,1798200,49.0499992370605
2020-03-18,45.4300003051758,46.5999984741211,38.4000015258789,44.1500015258789,2193100,44.1500015258789
2020-03-19,44.0299987792969,46.5699996948242,40.7599983215332,45.9000015258789,1663700,45.9000015258789
2020-03-20,46.0800018310547,49.5200004577637,44.6800003051758,47.7599983215332,2092200,47.7599983215332
2020-03-23,47.0800018310547,49.1399993896484,45.2299995422363,46.7200012207031,1750100,46.7200012207031
2020-03-24,47.7200012207031,50.3699989318848,47.560001373291,49.8300018310547,1438200,49.8300018310547
2020-03-25,49.8300018310547,53.9599990844727,48.7700004577637,50.2900009155273,1390500,50.2900009155273
2020-03-26,50.0999984741211,54.4700012207031,49.6800003051758,52.2400016784668,1042500,52.2400016784668
2020-03-27,50.0999984741211,50.9099998474121,47.9099998474121,48.6500015258789,1090600,48.6500015258789
2020-03-30,48.8800010681152,51.7299995422363,48.3600006103516,51.4099998474121,575300,51.4099998474121
2020-03-31,50.7900009155273,51.310001373291,48.9000015258789,50.0699996948242,1115700,50.0699996948242
2020-04-01,47.6800003051758,48.6199989318848,45.1800003051758,46,1367200,46
2020-04-02,45.189998626709,45.9949989318848,42.5800018310547,43.2799987792969,1796900,43.2799987792969
2020-04-03,42.5400009155273,43.1800003051758,38.9000015258789,39.2099990844727,2504500,39.2099990844727
2020-04-06,41.1500015258789,44.5900001525879,40.1629981994629,44.4700012207031,1259900,44.4700012207031
2020-04-07,47.0400009155273,47.0999984741211,44.1699981689453,45.4700012207031,1148500,45.4700012207031
2020-04-08,46.2700004577637,50.2099990844727,45.4749984741211,49.5200004577637,1247000,49.5200004577637
2020-04-09,50.9900016784668,56.2150001525879,50.2949981689453,53.9000015258789,2320900,53.9000015258789
2020-04-13,53.5200004577637,54.2599983215332,51.9659996032715,53,1639100,53
2020-04-14,54.0099983215332,56.3250007629395,54.0099983215332,54.7400016784668,1373800,54.7400016784668
2020-04-15,52.6399993896484,54.1399993896484,51.4500007629395,52.5,1270600,52.5
2020-04-16,51.4500007629395,52.7150001525879,49.6199989318848,50.1500015258789,763100,50.1500015258789
2020-04-17,51.8499984741211,53.8699989318848,51.5979995727539,53.5800018310547,780800,53.5800018310547
2020-04-20,52.4599990844727,54.9099998474121,52.4300003051758,53.3699989318848,760900,53.3699989318848
2020-04-21,51.3499984741211,52.3199996948242,49.2599983215332,50.3600006103516,760100,50.3600006103516
2020-04-22,51.8400001525879,52.625,50.9199981689453,51.689998626709,521400,51.689998626709
2020-04-23,49.8899993896484,52.0400009155273,49.2400016784668,51.5,1698700,51.5
2020-04-24,52.4799995422363,52.9500007629395,51.25,51.6199989318848,1209100,51.6199989318848
2020-04-27,52.7299995422363,54.7700004577637,52.0550003051758,54.439998626709,730900,54.439998626709
2020-04-28,55.5299987792969,55.6699981689453,52.939998626709,53.9199981689453,992800,53.9199981689453
2020-04-29,56.2200012207031,60,55.439998626709,59.8300018310547,1282100,59.8300018310547
2020-04-30,59.310001373291,59.8699989318848,57.7400016784668,58.9700012207031,1174600,58.9700012207031
2020-05-01,56.6800003051758,57.9599990844727,55.4199981689453,56.7000007629395,1900700,56.7000007629395
2020-05-04,55.9000015258789,58.6399993896484,55.5499992370605,58.6199989318848,1079000,58.6199989318848
2020-05-05,59.3199996948242,61.3499984741211,58.6100006103516,60.060001373291,1221000,60.060001373291
2020-05-06,60.6599998474121,62.7200012207031,60.3699989318848,61.8699989318848,1806500,61.8699989318848
2020-05-07,64.8899993896484,66.629997253418,62.875,64.4899978637695,2366300,64.4899978637695
2020-05-08,65.8899993896484,66.870002746582,65.1549987792969,65.2600021362305,1823500,65.2600021362305
2020-05-11,64.4800033569336,68.2099990844727,64.379997253418,66.1500015258789,1698200,66.1500015258789
2020-05-12,66.5100021362305,67.5599975585938,64.3000030517578,64.8499984741211,1060900,64.8499984741211
2020-05-13,64.4599990844727,65.1800003051758,59.5999984741211,60.8400001525879,1301300,60.8400001525879
2020-05-14,59.7599983215332,61.689998626709,58.6199989318848,61.6199989318848,871600,61.6199989318848
2020-05-15,61.2000007629395,63.560001373291,60.5299987792969,63.2799987792969,539300,63.2799987792969
2020-05-18,65,67.1900024414062,64.2600021362305,64.879997253418,722900,64.879997253418
2020-05-19,64.9100036621094,66.9599990844727,64.3099975585938,64.4000015258789,669800,64.4000015258789
2020-05-20,65.2900009155273,66.3600006103516,64.870002746582,65.2200012207031,502300,65.2200012207031
2020-05-21,64.5199966430664,64.9899978637695,62.9300003051758,64.2099990844727,1335500,64.2099990844727
2020-05-22,64.1500015258789,64.870002746582,62.8600006103516,63.4199981689453,793900,63.4199981689453
2020-05-26,65.5,65.5,63.8300018310547,65.2799987792969,1511900,65.2799987792969
2020-05-27,65.9899978637695,67.6500015258789,62.7599983215332,67.4300003051758,911700,67.4300003051758
2020-05-28,68,71.5199966430664,67.2099990844727,67.9199981689453,1768000,67.9199981689453
2020-05-29,67.9000015258789,70.1100006103516,67.5100021362305,68.870002746582,1266900,68.870002746582
2020-06-01,68.7600021362305,73.4800033569336,68.4850006103516,71.8099975585938,1847900,71.8099975585938
2020-06-02,72.0299987792969,72.5899963378906,69.6699981689453,72.0100021362305,730000,72.0100021362305
2020-06-03,72.5899963378906,75.7300033569336,72.0400009155273,75.5100021362305,1236600,75.5100021362305
2020-06-04,75.2799987792969,75.7699966430664,73.2350006103516,74.4100036621094,1704300,74.4100036621094
2020-06-05,74.6900024414062,82.0950012207031,74.3300018310547,81.9300003051758,2396500,81.9300003051758
2020-06-08,81.9100036621094,83.8899993896484,81.536003112793,83.870002746582,2765400,83.870002746582
2020-06-09,80.5299987792969,80.6399993896484,75.4700012207031,76.0299987792969,3606800,76.0299987792969
2020-06-10,75.8600006103516,78.5599975585938,75.3010025024414,77.370002746582,1469400,77.370002746582
2020-06-11,75.3000030517578,75.3000030517578,69.620002746582,70.4800033569336,2718900,70.4800033569336
2020-06-12,73,74.9899978637695,69.5299987792969,72.6100006103516,1581500,72.6100006103516
2020-06-15,70.870002746582,77,70.3899993896484,76.1399993896484,2279400,76.1399993896484
2020-06-16,78.9300003051758,79.5500030517578,74.879997253418,76.5599975585938,1588500,76.5599975585938
2020-06-17,77.1800003051758,78.5299987792969,76.5400009155273,76.7399978637695,997800,76.7399978637695
2020-06-18,77.0299987792969,79.4300003051758,77.0299987792969,78.3899993896484,1498500,78.3899993896484
2020-06-19,78.9000015258789,80.8000030517578,76.75,77.5299987792969,2201500,77.5299987792969
2020-06-22,77.4499969482422,79.0400009155273,77.1600036621094,78.7300033569336,1330700,78.7300033569336
2020-06-23,79.9700012207031,81.0199966430664,79.2750015258789,80.6600036621094,2117200,80.6600036621094
2020-06-24,79.7600021362305,80.5299987792969,76.3499984741211,78.4000015258789,2006900,78.4000015258789
2020-06-25,78.9199981689453,80.0800018310547,77.7600021362305,79.75,1312800,79.75
2020-06-26,80.2600021362305,80.9800033569336,77.6699981689453,79.9100036621094,2642600,79.9100036621094
2020-06-29,80.2799987792969,80.2799987792969,76.4899978637695,78.2799987792969,842000,78.2799987792969
2020-06-30,78.3000030517578,79.5749969482422,77.5400009155273,79.2699966430664,949400,79.2699966430664
2020-07-01,79.0500030517578,84.3600006103516,78.7900009155273,84.1399993896484,2681000,84.1399993896484
2020-07-02,85.0599975585938,86.7799987792969,84.5400009155273,84.6699981689453,1374000,84.6699981689453
2020-07-06,86.0400009155273,87,83.7799987792969,84.4000015258789,1552200,84.4000015258789
2020-07-07,84.2900009155273,86.7600021362305,83.5019989013672,83.75,1159000,83.75
2020-07-08,84.2200012207031,85.5899963378906,84.1800003051758,84.9899978637695,1373700,84.9899978637695
2020-07-09,85.8199996948242,86.370002746582,83.5199966430664,85.3399963378906,2108500,85.3399963378906
2020-07-10,85.2600021362305,85.2600021362305,83.1399993896484,83.1500015258789,832800,83.1500015258789
2020-07-13,84.4000015258789,85.2850036621094,78.8000030517578,78.8199996948242,1048500,78.8199996948242
2020-07-14,78.1999969482422,79.4599990844727,75.7099990844727,79.4100036621094,1101600,79.4100036621094
2020-07-15,80.5,82.0660018920898,79.2600021362305,81.75,883400,81.75
2020-07-16,81,81.3349990844727,79.5899963378906,80.8499984741211,626600,80.8499984741211
2020-07-17,81.4800033569336,83.0299987792969,80.6100006103516,82.2900009155273,623500,82.2900009155273
2020-07-20,82.8399963378906,84.75,82.3300018310547,82.5,1938400,82.5
2020-07-21,82.9800033569336,83.1500015258789,79.9300003051758,80.5699996948242,1644700,80.5699996948242
2020-07-22,80.9899978637695,82.1800003051758,79.5999984741211,80.7099990844727,1032800,80.7099990844727
2020-07-23,80.6600036621094,82,77.0500030517578,77.7099990844727,1205400,77.7099990844727
2020-07-24,76.5299987792969,78.995002746582,75.7300033569336,77.3399963378906,737400,77.3399963378906
2020-07-27,78,79.7399978637695,77.1500015258789,79.5999984741211,716800,79.5999984741211
2020-07-28,79.2900009155273,80.9700012207031,78.5999984741211,79.4899978637695,661000,79.4899978637695
2020-07-29,80.2399978637695,82.3399963378906,79.8099975585938,81.6900024414062,729900,81.6900024414062
2020-07-30,80.1999969482422,80.8600006103516,78.1399993896484,78.9599990844727,1552600,78.9599990844727
2020-07-31,79.620002746582,79.620002746582,76.8899993896484,78.2900009155273,906100,78.2900009155273
2020-08-03,79.0500030517578,83.0500030517578,78.6900024414062,82.2699966430664,1101700,82.2699966430664
2020-08-04,82.2399978637695,83.2600021362305,81.0599975585938,82.4400024414062,656300,82.4400024414062
2020-08-05,83.4100036621094,85.3600006103516,83.0800018310547,84.2699966430664,1708600,84.2699966430664
2020-08-06,82.7699966430664,85.4000015258789,74.4100036621094,74.5,4634700,74.5
2020-08-07,74.1600036621094,74.6900024414062,69.9499969482422,70.4100036621094,3022300,70.4100036621094
2020-08-10,70.4300003051758,71.1999969482422,67.6699981689453,69.25,4283600,69.25
